symbol;date;open;high;low;close;adjusted_close;volume
DOUJA-PROM-ADDOHA.BC;02/04/2024;;;;;;2258621
DOUJA-PROM-ADDOHA.BC;03/04/2024;;;;;;2401249
DOUJA-PROM-ADDOHA.BC;04/04/2024;;;;;;1221527
DOUJA-PROM-ADDOHA.BC;05/04/2024;;;;;;2595219
DOUJA-PROM-ADDOHA.BC;08/04/2024;;;;;;3361058
DOUJA-PROM-ADDOHA.BC;09/04/2024;;;;;;4284232
DOUJA-PROM-ADDOHA.BC;15/04/2024;;;;;;3390150
DOUJA-PROM-ADDOHA.BC;16/04/2024;;;;;;6275540
DOUJA-PROM-ADDOHA.BC;17/04/2024;;;;;;4014130
DOUJA-PROM-ADDOHA.BC;18/04/2024;;;;;;1913562
DOUJA-PROM-ADDOHA.BC;19/04/2024;;;;;;1556348
DOUJA-PROM-ADDOHA.BC;22/04/2024;;;;;;2687493
DOUJA-PROM-ADDOHA.BC;23/04/2024;;;;;;4563584
DOUJA-PROM-ADDOHA.BC;24/04/2024;;;;;;1037412
DOUJA-PROM-ADDOHA.BC;25/04/2024;;;;;;758180
DOUJA-PROM-ADDOHA.BC;26/04/2024;;;;;;948882
DOUJA-PROM-ADDOHA.BC;29/04/2024;;;;;;407581
DOUJA-PROM-ADDOHA.BC;30/04/2024;;;;;;557646
DOUJA-PROM-ADDOHA.BC;02/05/2024;;;;;;574743
DOUJA-PROM-ADDOHA.BC;03/05/2024;;;;;;996188
DOUJA-PROM-ADDOHA.BC;06/05/2024;;;;;;1585792
DOUJA-PROM-ADDOHA.BC;07/05/2024;;;;;;714890
DOUJA-PROM-ADDOHA.BC;08/05/2024;;;;;;333994
DOUJA-PROM-ADDOHA.BC;09/05/2024;;;;;;1375931
DOUJA-PROM-ADDOHA.BC;10/05/2024;;;;;;517831
DOUJA-PROM-ADDOHA.BC;13/05/2024;;;;;;287469
DOUJA-PROM-ADDOHA.BC;14/05/2024;;;;;;611051
DOUJA-PROM-ADDOHA.BC;15/05/2024;;;;;;433927
DOUJA-PROM-ADDOHA.BC;16/05/2024;;;;;;452686
DOUJA-PROM-ADDOHA.BC;17/05/2024;;;;;;4801344
DOUJA-PROM-ADDOHA.BC;20/05/2024;;;;;;70682
DOUJA-PROM-ADDOHA.BC;21/05/2024;;;;;;222195
DOUJA-PROM-ADDOHA.BC;22/05/2024;;;;;;442003
DOUJA-PROM-ADDOHA.BC;23/05/2024;;;;;;184565
DOUJA-PROM-ADDOHA.BC;24/05/2024;;;;;;186664
DOUJA-PROM-ADDOHA.BC;27/05/2024;;;;;;202671
DOUJA-PROM-ADDOHA.BC;28/05/2024;;;;;;460714
DOUJA-PROM-ADDOHA.BC;29/05/2024;;;;;;565668
DOUJA-PROM-ADDOHA.BC;30/05/2024;;;;;;272547
DOUJA-PROM-ADDOHA.BC;31/05/2024;;;;;;719174
DOUJA-PROM-ADDOHA.BC;03/06/2024;;;;;;1529876
DOUJA-PROM-ADDOHA.BC;04/06/2024;;;;;;360680
DOUJA-PROM-ADDOHA.BC;05/06/2024;;;;;;733300
DOUJA-PROM-ADDOHA.BC;06/06/2024;;;;;;373307
DOUJA-PROM-ADDOHA.BC;07/06/2024;;;;;;386661
DOUJA-PROM-ADDOHA.BC;10/06/2024;;;;;;100077
DOUJA-PROM-ADDOHA.BC;11/06/2024;;;;;;87176
DOUJA-PROM-ADDOHA.BC;12/06/2024;;;;;;171433
DOUJA-PROM-ADDOHA.BC;13/06/2024;;;;;;135011
DOUJA-PROM-ADDOHA.BC;14/06/2024;;;;;;43761
DOUJA-PROM-ADDOHA.BC;19/06/2024;;;;;;96527
DOUJA-PROM-ADDOHA.BC;20/06/2024;;;;;;80637
DOUJA-PROM-ADDOHA.BC;21/06/2024;;;;;;45027
DOUJA-PROM-ADDOHA.BC;24/06/2024;;;;;;53620
DOUJA-PROM-ADDOHA.BC;25/06/2024;;;;;;783086
DOUJA-PROM-ADDOHA.BC;26/06/2024;;;;;;90126
DOUJA-PROM-ADDOHA.BC;27/06/2024;;;;;;299824
DOUJA-PROM-ADDOHA.BC;28/06/2024;;;;;;165187
DOUJA-PROM-ADDOHA.BC;01/07/2024;;;;;;158020
DOUJA-PROM-ADDOHA.BC;02/07/2024;;;;;;138808
DOUJA-PROM-ADDOHA.BC;03/07/2024;;;;;;233116
DOUJA-PROM-ADDOHA.BC;04/07/2024;;;;;;129173
DOUJA-PROM-ADDOHA.BC;05/07/2024;;;;;;249378
DOUJA-PROM-ADDOHA.BC;08/07/2024;;;;;;20032
DOUJA-PROM-ADDOHA.BC;09/07/2024;;;;;;82523
DOUJA-PROM-ADDOHA.BC;10/07/2024;;;;;;39067
DOUJA-PROM-ADDOHA.BC;11/07/2024;;;;;;88361
DOUJA-PROM-ADDOHA.BC;12/07/2024;;;;;;41696
DOUJA-PROM-ADDOHA.BC;15/07/2024;;;;;;55398
DOUJA-PROM-ADDOHA.BC;16/07/2024;;;;;;41255
DOUJA-PROM-ADDOHA.BC;17/07/2024;;;;;;534187
DOUJA-PROM-ADDOHA.BC;18/07/2024;;;;;;224569
DOUJA-PROM-ADDOHA.BC;19/07/2024;;;;;;196143
DOUJA-PROM-ADDOHA.BC;22/07/2024;;;;;;174785
DOUJA-PROM-ADDOHA.BC;23/07/2024;;;;;;665432
DOUJA-PROM-ADDOHA.BC;24/07/2024;;;;;;284772
DOUJA-PROM-ADDOHA.BC;25/07/2024;;;;;;173820
DOUJA-PROM-ADDOHA.BC;26/07/2024;;;;;;632511
DOUJA-PROM-ADDOHA.BC;29/07/2024;;;;;;721972
DOUJA-PROM-ADDOHA.BC;31/07/2024;;;;;;952831
DOUJA-PROM-ADDOHA.BC;01/08/2024;;;;;;197979
DOUJA-PROM-ADDOHA.BC;02/08/2024;;;;;;362153
DOUJA-PROM-ADDOHA.BC;05/08/2024;;;;;;1600269
DOUJA-PROM-ADDOHA.BC;08/08/2024;;;;;;210257
DOUJA-PROM-ADDOHA.BC;09/08/2024;;;;;;97794
DOUJA-PROM-ADDOHA.BC;12/08/2024;;;;;;191765
DOUJA-PROM-ADDOHA.BC;13/08/2024;;;;;;103481
DOUJA-PROM-ADDOHA.BC;15/08/2024;;;;;;129183
DOUJA-PROM-ADDOHA.BC;16/08/2024;;;;;;150509
DOUJA-PROM-ADDOHA.BC;19/08/2024;;;;;;129872
DOUJA-PROM-ADDOHA.BC;22/08/2024;;;;;;288034
DOUJA-PROM-ADDOHA.BC;23/08/2024;;;;;;117211
DOUJA-PROM-ADDOHA.BC;26/08/2024;;;;;;189213
DOUJA-PROM-ADDOHA.BC;27/08/2024;;;;;;216925
DOUJA-PROM-ADDOHA.BC;28/08/2024;;;;;;281299
DOUJA-PROM-ADDOHA.BC;29/08/2024;;;;;;408123
DOUJA-PROM-ADDOHA.BC;30/08/2024;;;;;;401551
DOUJA-PROM-ADDOHA.BC;02/09/2024;;;;;;432226
DOUJA-PROM-ADDOHA.BC;03/09/2024;;;;;;3191336
DOUJA-PROM-ADDOHA.BC;04/09/2024;;;;;;705788
DOUJA-PROM-ADDOHA.BC;05/09/2024;;;;;;909678
DOUJA-PROM-ADDOHA.BC;06/09/2024;;;;;;826874
DOUJA-PROM-ADDOHA.BC;09/09/2024;;;;;;1132338
DOUJA-PROM-ADDOHA.BC;10/09/2024;;;;;;752989
DOUJA-PROM-ADDOHA.BC;11/09/2024;;;;;;549801
DOUJA-PROM-ADDOHA.BC;12/09/2024;;;;;;173748
DOUJA-PROM-ADDOHA.BC;13/09/2024;;;;;;248230
DOUJA-PROM-ADDOHA.BC;18/09/2024;;;;;;343011
DOUJA-PROM-ADDOHA.BC;19/09/2024;;;;;;1409540
DOUJA-PROM-ADDOHA.BC;20/09/2024;;;;;;354438
DOUJA-PROM-ADDOHA.BC;23/09/2024;;;;;;123254
DOUJA-PROM-ADDOHA.BC;24/09/2024;;;;;;530010
DOUJA-PROM-ADDOHA.BC;25/09/2024;;;;;;376553
DOUJA-PROM-ADDOHA.BC;26/09/2024;;;;;;463760
DOUJA-PROM-ADDOHA.BC;27/09/2024;;;;;;1108353
DOUJA-PROM-ADDOHA.BC;30/09/2024;;;;;;813523
DOUJA-PROM-ADDOHA.BC;01/10/2024;;;;;;941587
DOUJA-PROM-ADDOHA.BC;02/10/2024;;;;;;949020
DOUJA-PROM-ADDOHA.BC;03/10/2024;;;;;;227256
DOUJA-PROM-ADDOHA.BC;04/10/2024;;;;;;241406
DOUJA-PROM-ADDOHA.BC;07/10/2024;;;;;;186568
DOUJA-PROM-ADDOHA.BC;08/10/2024;;;;;;619736
DOUJA-PROM-ADDOHA.BC;09/10/2024;;;;;;173883
DOUJA-PROM-ADDOHA.BC;10/10/2024;;;;;;319204
DOUJA-PROM-ADDOHA.BC;11/10/2024;;;;;;549104
DOUJA-PROM-ADDOHA.BC;14/10/2024;;;;;;849653
DOUJA-PROM-ADDOHA.BC;15/10/2024;;;;;;460122
DOUJA-PROM-ADDOHA.BC;16/10/2024;;;;;;548007
DOUJA-PROM-ADDOHA.BC;17/10/2024;;;;;;814099
DOUJA-PROM-ADDOHA.BC;18/10/2024;;;;;;632758
DOUJA-PROM-ADDOHA.BC;21/10/2024;;;;;;180992
DOUJA-PROM-ADDOHA.BC;22/10/2024;;;;;;171148
DOUJA-PROM-ADDOHA.BC;23/10/2024;;;;;;338755
DOUJA-PROM-ADDOHA.BC;24/10/2024;;;;;;316547
DOUJA-PROM-ADDOHA.BC;25/10/2024;;;;;;349167
DOUJA-PROM-ADDOHA.BC;28/10/2024;;;;;;584351
DOUJA-PROM-ADDOHA.BC;29/10/2024;;;;;;382688
DOUJA-PROM-ADDOHA.BC;30/10/2024;;;;;;241795
DOUJA-PROM-ADDOHA.BC;31/10/2024;;;;;;325503
DOUJA-PROM-ADDOHA.BC;01/11/2024;;;;;;495867
DOUJA-PROM-ADDOHA.BC;04/11/2024;;;;;;55160
DOUJA-PROM-ADDOHA.BC;05/11/2024;;;;;;74849
DOUJA-PROM-ADDOHA.BC;07/11/2024;;;;;;143204
DOUJA-PROM-ADDOHA.BC;08/11/2024;;;;;;1143110
DOUJA-PROM-ADDOHA.BC;11/11/2024;;;;;;199037
DOUJA-PROM-ADDOHA.BC;12/11/2024;;;;;;356325
DOUJA-PROM-ADDOHA.BC;13/11/2024;;;;;;172017
DOUJA-PROM-ADDOHA.BC;14/11/2024;;;;;;110527
DOUJA-PROM-ADDOHA.BC;15/11/2024;;;;;;399616
DOUJA-PROM-ADDOHA.BC;19/11/2024;;;;;;520327
DOUJA-PROM-ADDOHA.BC;20/11/2024;;;;;;1202790
DOUJA-PROM-ADDOHA.BC;21/11/2024;;;;;;2568565
DOUJA-PROM-ADDOHA.BC;22/11/2024;;;;;;375597
DOUJA-PROM-ADDOHA.BC;25/11/2024;;;;;;465481
DOUJA-PROM-ADDOHA.BC;26/11/2024;;;;;;332401
DOUJA-PROM-ADDOHA.BC;27/11/2024;;;;;;1414985
DOUJA-PROM-ADDOHA.BC;28/11/2024;;;;;;1472236
DOUJA-PROM-ADDOHA.BC;29/11/2024;;;;;;1681266
DOUJA-PROM-ADDOHA.BC;02/12/2024;;;;;;1633478
DOUJA-PROM-ADDOHA.BC;03/12/2024;;;;;;910502
DOUJA-PROM-ADDOHA.BC;04/12/2024;;;;;;605887
DOUJA-PROM-ADDOHA.BC;05/12/2024;;;;;;389931
DOUJA-PROM-ADDOHA.BC;06/12/2024;;;;;;638951
DOUJA-PROM-ADDOHA.BC;09/12/2024;;;;;;313597
DOUJA-PROM-ADDOHA.BC;10/12/2024;;;;;;164345
DOUJA-PROM-ADDOHA.BC;11/12/2024;;;;;;390760
DOUJA-PROM-ADDOHA.BC;12/12/2024;;;;;;101343
DOUJA-PROM-ADDOHA.BC;13/12/2024;;;;;;335224
DOUJA-PROM-ADDOHA.BC;16/12/2024;;;;;;149616
DOUJA-PROM-ADDOHA.BC;17/12/2024;;;;;;688425
DOUJA-PROM-ADDOHA.BC;18/12/2024;;;;;;139497
DOUJA-PROM-ADDOHA.BC;19/12/2024;;;;;;493262
DOUJA-PROM-ADDOHA.BC;20/12/2024;;;;;;184604
DOUJA-PROM-ADDOHA.BC;23/12/2024;;;;;;297979
DOUJA-PROM-ADDOHA.BC;24/12/2024;;;;;;438167
DOUJA-PROM-ADDOHA.BC;25/12/2024;;;;;;178789
DOUJA-PROM-ADDOHA.BC;26/12/2024;;;;;;848951
DOUJA-PROM-ADDOHA.BC;27/12/2024;;;;;;4543620
DOUJA-PROM-ADDOHA.BC;30/12/2024;;;;;;437769
DOUJA-PROM-ADDOHA.BC;31/12/2024;;;;;;1122568
ENNAKL.BC;03/01/2022;;;;;;3600
ENNAKL.BC;04/01/2022;;;;;;0
ENNAKL.BC;05/01/2022;;;;;;27
ENNAKL.BC;06/01/2022;;;;;;1
ENNAKL.BC;07/01/2022;;;;;;50
ENNAKL.BC;10/01/2022;;;;;;536
ENNAKL.BC;12/01/2022;;;;;;2513
ENNAKL.BC;13/01/2022;;;;;;0
ENNAKL.BC;14/01/2022;;;;;;21
ENNAKL.BC;17/01/2022;;;;;;1945
ENNAKL.BC;18/01/2022;;;;;;889
ENNAKL.BC;19/01/2022;;;;;;2429
ENNAKL.BC;20/01/2022;;;;;;468
ENNAKL.BC;21/01/2022;;;;;;760
ENNAKL.BC;24/01/2022;;;;;;2248
ENNAKL.BC;25/01/2022;;;;;;168
ENNAKL.BC;26/01/2022;;;;;;20
ENNAKL.BC;27/01/2022;;;;;;466
ENNAKL.BC;28/01/2022;;;;;;50
ENNAKL.BC;31/01/2022;;;;;;0
ENNAKL.BC;01/02/2022;;;;;;1548
ENNAKL.BC;02/02/2022;;;;;;3
ENNAKL.BC;03/02/2022;;;;;;161
ENNAKL.BC;04/02/2022;;;;;;1638
ENNAKL.BC;07/02/2022;;;;;;282
ENNAKL.BC;08/02/2022;;;;;;2254
ENNAKL.BC;09/02/2022;;;;;;1
ENNAKL.BC;10/02/2022;;;;;;651
ENNAKL.BC;11/02/2022;;;;;;1261
ENNAKL.BC;14/02/2022;;;;;;30
ENNAKL.BC;15/02/2022;;;;;;165
ENNAKL.BC;16/02/2022;;;;;;3831
ENNAKL.BC;17/02/2022;;;;;;2
ENNAKL.BC;18/02/2022;;;;;;7237
ENNAKL.BC;21/02/2022;;;;;;300
ENNAKL.BC;22/02/2022;;;;;;466
ENNAKL.BC;23/02/2022;;;;;;0
ENNAKL.BC;24/02/2022;;;;;;5937
ENNAKL.BC;25/02/2022;;;;;;2952
ENNAKL.BC;28/02/2022;;;;;;24
ENNAKL.BC;01/03/2022;;;;;;0
ENNAKL.BC;02/03/2022;;;;;;1341
ENNAKL.BC;03/03/2022;;;;;;2706
ENNAKL.BC;04/03/2022;;;;;;1641
ENNAKL.BC;07/03/2022;;;;;;1073
ENNAKL.BC;08/03/2022;;;;;;753
ENNAKL.BC;09/03/2022;;;;;;735
ENNAKL.BC;10/03/2022;;;;;;483
ENNAKL.BC;11/03/2022;;;;;;1440
ENNAKL.BC;14/03/2022;;;;;;1434
ENNAKL.BC;15/03/2022;;;;;;74
ENNAKL.BC;16/03/2022;;;;;;1503
ENNAKL.BC;17/03/2022;;;;;;1015
ENNAKL.BC;18/03/2022;;;;;;5
ENNAKL.BC;21/03/2022;;;;;;66
ENNAKL.BC;22/03/2022;;;;;;271
ENNAKL.BC;23/03/2022;;;;;;151
ENNAKL.BC;24/03/2022;;;;;;2296
ENNAKL.BC;25/03/2022;;;;;;50
ENNAKL.BC;28/03/2022;;;;;;100
ENNAKL.BC;29/03/2022;;;;;;148
ENNAKL.BC;30/03/2022;;;;;;172
ENNAKL.BC;31/03/2022;;;;;;0
ENNAKL.BC;01/04/2022;;;;;;543
ENNAKL.BC;04/04/2022;;;;;;978
ENNAKL.BC;05/04/2022;;;;;;7600
ENNAKL.BC;06/04/2022;;;;;;229
ENNAKL.BC;07/04/2022;;;;;;26
ENNAKL.BC;08/04/2022;;;;;;6
ENNAKL.BC;11/04/2022;;;;;;100
ENNAKL.BC;12/04/2022;;;;;;3
ENNAKL.BC;13/04/2022;;;;;;1050
ENNAKL.BC;14/04/2022;;;;;;5500
ENNAKL.BC;15/04/2022;;;;;;100
ENNAKL.BC;18/04/2022;;;;;;6449
ENNAKL.BC;19/04/2022;;;;;;0
ENNAKL.BC;20/04/2022;;;;;;11
ENNAKL.BC;21/04/2022;;;;;;14
ENNAKL.BC;22/04/2022;;;;;;13168
ENNAKL.BC;25/04/2022;;;;;;11
ENNAKL.BC;26/04/2022;;;;;;5
ENNAKL.BC;27/04/2022;;;;;;44540
ENNAKL.BC;28/04/2022;;;;;;40
ENNAKL.BC;29/04/2022;;;;;;100
ENNAKL.BC;04/05/2022;;;;;;0
ENNAKL.BC;05/05/2022;;;;;;9001
ENNAKL.BC;06/05/2022;;;;;;320
ENNAKL.BC;09/05/2022;;;;;;55
ENNAKL.BC;10/05/2022;;;;;;1
ENNAKL.BC;11/05/2022;;;;;;639
ENNAKL.BC;12/05/2022;;;;;;7
ENNAKL.BC;13/05/2022;;;;;;157
ENNAKL.BC;16/05/2022;;;;;;252
ENNAKL.BC;17/05/2022;;;;;;1
ENNAKL.BC;18/05/2022;;;;;;5
ENNAKL.BC;19/05/2022;;;;;;0
ENNAKL.BC;20/05/2022;;;;;;1
ENNAKL.BC;23/05/2022;;;;;;50
ENNAKL.BC;24/05/2022;;;;;;99
ENNAKL.BC;25/05/2022;;;;;;370
ENNAKL.BC;26/05/2022;;;;;;531
ENNAKL.BC;27/05/2022;;;;;;30
ENNAKL.BC;30/05/2022;;;;;;14
ENNAKL.BC;31/05/2022;;;;;;526
ENNAKL.BC;01/06/2022;;;;;;15
ENNAKL.BC;02/06/2022;;;;;;20
ENNAKL.BC;03/06/2022;;;;;;28
ENNAKL.BC;06/06/2022;;;;;;0
ENNAKL.BC;07/06/2022;;;;;;105
ENNAKL.BC;08/06/2022;;;;;;85
ENNAKL.BC;09/06/2022;;;;;;600
ENNAKL.BC;10/06/2022;;;;;;0
ENNAKL.BC;13/06/2022;;;;;;5058
ENNAKL.BC;14/06/2022;;;;;;51
ENNAKL.BC;15/06/2022;;;;;;1522
ENNAKL.BC;16/06/2022;;;;;;31
ENNAKL.BC;17/06/2022;;;;;;26
ENNAKL.BC;20/06/2022;;;;;;50
ENNAKL.BC;21/06/2022;;;;;;340
ENNAKL.BC;22/06/2022;;;;;;20
ENNAKL.BC;23/06/2022;;;;;;0
ENNAKL.BC;24/06/2022;;;;;;178
ENNAKL.BC;27/06/2022;;;;;;180
ENNAKL.BC;28/06/2022;;;;;;11
ENNAKL.BC;29/06/2022;;;;;;7
ENNAKL.BC;30/06/2022;;;;;;0
ENNAKL.BC;01/07/2022;;;;;;578
ENNAKL.BC;04/07/2022;;;;;;0
ENNAKL.BC;05/07/2022;;;;;;63
ENNAKL.BC;06/07/2022;;;;;;362
ENNAKL.BC;07/07/2022;;;;;;40
ENNAKL.BC;08/07/2022;;;;;;50
ENNAKL.BC;12/07/2022;;;;;;0
ENNAKL.BC;13/07/2022;;;;;;0
ENNAKL.BC;14/07/2022;;;;;;0
ENNAKL.BC;15/07/2022;;;;;;0
ENNAKL.BC;18/07/2022;;;;;;0
ENNAKL.BC;19/07/2022;;;;;;101
ENNAKL.BC;20/07/2022;;;;;;0
ENNAKL.BC;21/07/2022;;;;;;0
ENNAKL.BC;22/07/2022;;;;;;0
ENNAKL.BC;25/07/2022;;;;;;200
ENNAKL.BC;26/07/2022;;;;;;227
ENNAKL.BC;27/07/2022;;;;;;159
ENNAKL.BC;28/07/2022;;;;;;5
ENNAKL.BC;29/07/2022;;;;;;80
ENNAKL.BC;01/08/2022;;;;;;6
ENNAKL.BC;02/08/2022;;;;;;0
ENNAKL.BC;03/08/2022;;;;;;0
ENNAKL.BC;04/08/2022;;;;;;11
ENNAKL.BC;05/08/2022;;;;;;4
ENNAKL.BC;08/08/2022;;;;;;0
ENNAKL.BC;09/08/2022;;;;;;0
ENNAKL.BC;10/08/2022;;;;;;141
ENNAKL.BC;11/08/2022;;;;;;2381
ENNAKL.BC;12/08/2022;;;;;;1
ENNAKL.BC;15/08/2022;;;;;;33
ENNAKL.BC;16/08/2022;;;;;;1000
ENNAKL.BC;17/08/2022;;;;;;3
ENNAKL.BC;18/08/2022;;;;;;0
ENNAKL.BC;19/08/2022;;;;;;0
ENNAKL.BC;22/08/2022;;;;;;70
ENNAKL.BC;23/08/2022;;;;;;130
ENNAKL.BC;24/08/2022;;;;;;19
ENNAKL.BC;25/08/2022;;;;;;209
ENNAKL.BC;26/08/2022;;;;;;30
ENNAKL.BC;29/08/2022;;;;;;340
ENNAKL.BC;30/08/2022;;;;;;278
ENNAKL.BC;31/08/2022;;;;;;264
ENNAKL.BC;01/09/2022;;;;;;0
ENNAKL.BC;02/09/2022;;;;;;30
ENNAKL.BC;05/09/2022;;;;;;0
ENNAKL.BC;06/09/2022;;;;;;237
ENNAKL.BC;07/09/2022;;;;;;50
ENNAKL.BC;08/09/2022;;;;;;0
ENNAKL.BC;09/09/2022;;;;;;0
ENNAKL.BC;12/09/2022;;;;;;0
ENNAKL.BC;13/09/2022;;;;;;0
ENNAKL.BC;14/09/2022;;;;;;33
ENNAKL.BC;15/09/2022;;;;;;0
ENNAKL.BC;16/09/2022;;;;;;0
ENNAKL.BC;19/09/2022;;;;;;1064
ENNAKL.BC;20/09/2022;;;;;;510
ENNAKL.BC;21/09/2022;;;;;;0
ENNAKL.BC;22/09/2022;;;;;;0
ENNAKL.BC;23/09/2022;;;;;;30
ENNAKL.BC;26/09/2022;;;;;;53
ENNAKL.BC;27/09/2022;;;;;;147
ENNAKL.BC;28/09/2022;;;;;;20
ENNAKL.BC;29/09/2022;;;;;;536
ENNAKL.BC;30/09/2022;;;;;;462
ENNAKL.BC;03/10/2022;;;;;;66
ENNAKL.BC;04/10/2022;;;;;;0
ENNAKL.BC;05/10/2022;;;;;;323
ENNAKL.BC;06/10/2022;;;;;;0
ENNAKL.BC;07/10/2022;;;;;;171
ENNAKL.BC;11/10/2022;;;;;;179
ENNAKL.BC;12/10/2022;;;;;;5
ENNAKL.BC;13/10/2022;;;;;;134
ENNAKL.BC;14/10/2022;;;;;;101
ENNAKL.BC;17/10/2022;;;;;;26
ENNAKL.BC;18/10/2022;;;;;;110
ENNAKL.BC;19/10/2022;;;;;;498
ENNAKL.BC;20/10/2022;;;;;;0
ENNAKL.BC;21/10/2022;;;;;;205
ENNAKL.BC;24/10/2022;;;;;;31
ENNAKL.BC;25/10/2022;;;;;;0
ENNAKL.BC;26/10/2022;;;;;;17
ENNAKL.BC;27/10/2022;;;;;;0
ENNAKL.BC;28/10/2022;;;;;;2
ENNAKL.BC;31/10/2022;;;;;;0
ENNAKL.BC;01/11/2022;;;;;;0
ENNAKL.BC;02/11/2022;;;;;;23
ENNAKL.BC;03/11/2022;;;;;;20
ENNAKL.BC;04/11/2022;;;;;;7
ENNAKL.BC;07/11/2022;;;;;;1169
ENNAKL.BC;08/11/2022;;;;;;20
ENNAKL.BC;09/11/2022;;;;;;0
ENNAKL.BC;10/11/2022;;;;;;0
ENNAKL.BC;11/11/2022;;;;;;0
ENNAKL.BC;14/11/2022;;;;;;0
ENNAKL.BC;15/11/2022;;;;;;0
ENNAKL.BC;16/11/2022;;;;;;50
ENNAKL.BC;17/11/2022;;;;;;61
ENNAKL.BC;21/11/2022;;;;;;117
ENNAKL.BC;22/11/2022;;;;;;0
ENNAKL.BC;23/11/2022;;;;;;0
ENNAKL.BC;24/11/2022;;;;;;0
ENNAKL.BC;25/11/2022;;;;;;0
ENNAKL.BC;28/11/2022;;;;;;0
ENNAKL.BC;29/11/2022;;;;;;0
ENNAKL.BC;30/11/2022;;;;;;110
ENNAKL.BC;01/12/2022;;;;;;20
ENNAKL.BC;02/12/2022;;;;;;176
ENNAKL.BC;05/12/2022;;;;;;3
ENNAKL.BC;06/12/2022;;;;;;0
ENNAKL.BC;07/12/2022;;;;;;30
ENNAKL.BC;08/12/2022;;;;;;2
ENNAKL.BC;09/12/2022;;;;;;0
ENNAKL.BC;12/12/2022;;;;;;149
ENNAKL.BC;13/12/2022;;;;;;210
ENNAKL.BC;14/12/2022;;;;;;30
ENNAKL.BC;15/12/2022;;;;;;240
ENNAKL.BC;16/12/2022;;;;;;0
ENNAKL.BC;19/12/2022;;;;;;0
ENNAKL.BC;20/12/2022;;;;;;0
ENNAKL.BC;21/12/2022;;;;;;0
ENNAKL.BC;22/12/2022;;;;;;0
ENNAKL.BC;23/12/2022;;;;;;300
ENNAKL.BC;26/12/2022;;;;;;20
ENNAKL.BC;27/12/2022;;;;;;0
ENNAKL.BC;28/12/2022;;;;;;331
ENNAKL.BC;29/12/2022;;;;;;50
ENNAKL.BC;30/12/2022;;;;;;5
ENNAKL.BC;02/01/2023;;;;;;0
ENNAKL.BC;03/01/2023;;;;;;46
ENNAKL.BC;04/01/2023;;;;;;0
ENNAKL.BC;05/01/2023;;;;;;267
ENNAKL.BC;06/01/2023;;;;;;533
ENNAKL.BC;09/01/2023;;;;;;38
ENNAKL.BC;10/01/2023;;;;;;0
ENNAKL.BC;12/01/2023;;;;;;100
ENNAKL.BC;13/01/2023;;;;;;15
ENNAKL.BC;16/01/2023;;;;;;0
ENNAKL.BC;17/01/2023;;;;;;4
ENNAKL.BC;18/01/2023;;;;;;121
ENNAKL.BC;19/01/2023;;;;;;0
ENNAKL.BC;20/01/2023;;;;;;57
ENNAKL.BC;23/01/2023;;;;;;0
ENNAKL.BC;24/01/2023;;;;;;0
ENNAKL.BC;25/01/2023;;;;;;50
ENNAKL.BC;26/01/2023;;;;;;8
ENNAKL.BC;27/01/2023;;;;;;4
ENNAKL.BC;30/01/2023;;;;;;0
ENNAKL.BC;31/01/2023;;;;;;2
ENNAKL.BC;01/02/2023;;;;;;0
ENNAKL.BC;02/02/2023;;;;;;1
ENNAKL.BC;03/02/2023;;;;;;1
ENNAKL.BC;06/02/2023;;;;;;941
ENNAKL.BC;07/02/2023;;;;;;69
ENNAKL.BC;08/02/2023;;;;;;51
ENNAKL.BC;09/02/2023;;;;;;1438
ENNAKL.BC;10/02/2023;;;;;;12
ENNAKL.BC;13/02/2023;;;;;;701
ENNAKL.BC;14/02/2023;;;;;;0
ENNAKL.BC;15/02/2023;;;;;;20
ENNAKL.BC;16/02/2023;;;;;;1069
ENNAKL.BC;17/02/2023;;;;;;4
ENNAKL.BC;20/02/2023;;;;;;1
ENNAKL.BC;21/02/2023;;;;;;0
ENNAKL.BC;22/02/2023;;;;;;4
ENNAKL.BC;23/02/2023;;;;;;5
ENNAKL.BC;24/02/2023;;;;;;16
ENNAKL.BC;27/02/2023;;;;;;210
ENNAKL.BC;28/02/2023;;;;;;4773
ENNAKL.BC;01/03/2023;;;;;;204
ENNAKL.BC;02/03/2023;;;;;;926
ENNAKL.BC;03/03/2023;;;;;;4706
ENNAKL.BC;06/03/2023;;;;;;26168
ENNAKL.BC;07/03/2023;;;;;;0
ENNAKL.BC;08/03/2023;;;;;;0
ENNAKL.BC;09/03/2023;;;;;;140
ENNAKL.BC;10/03/2023;;;;;;0
ENNAKL.BC;13/03/2023;;;;;;0
ENNAKL.BC;14/03/2023;;;;;;0
ENNAKL.BC;15/03/2023;;;;;;108
ENNAKL.BC;16/03/2023;;;;;;0
ENNAKL.BC;17/03/2023;;;;;;0
ENNAKL.BC;20/03/2023;;;;;;50
ENNAKL.BC;21/03/2023;;;;;;7
ENNAKL.BC;22/03/2023;;;;;;2
ENNAKL.BC;23/03/2023;;;;;;35
ENNAKL.BC;24/03/2023;;;;;;668
ENNAKL.BC;27/03/2023;;;;;;736
ENNAKL.BC;28/03/2023;;;;;;1180
ENNAKL.BC;29/03/2023;;;;;;7507
